UabDefec	D50541
WcxSalin	EF687715
WcxRecti	JN010255
WcxRosea	AM992060
WcxShand	EF104116
WcxSpino	AF002818
WcxSpin2	Y09571
WcxTaber	AF002819
WcxTherm	AF127526
WcxSpec2	FJ214364
WcySpeci	GQ250189
WcyImpat	AJ315983
WcySalsu	EF177670
WczAlger	AY054972
WczAustr	AF114803
WczSpe15	KC195859
WczCoeru	AF114805
WczEspan	AF114807
WczSpeci	HQ399564
WczLongi	AF114809
WczMutab	X76965
WczMuta2	X76966
WczSahar	FJ379333
WczSyrin	AF114812
WczSpe29	KJ504176
WczTexas	AF114814
UqxVarie	GQ917213
WczViola	AB284261
WczXinji	AY135693
UknPro11	HQ336489
WdaStell	U58356
WdbMulti	AJ400627
SalJapon	AB454051
WdcAgari	DQ191176
WdcSpeci	KC683477
WdcSpe12	JN040280
WdcFlavu	AY682200
WdcHolot	AB116148
WdcMishu	AY576653
WdcSalar	EF486353
WdcSaleg	M92279
WdcSalin	EF612764
WddMaras	DQ019934
WddSalis	DQ129689
AnaBacte	HQ880422
WdeAlbum	X90834
WdeSpeci	FJ357160
WdeHalop	AB021188
WdeSpec9	KF732837
WdeLuteu	DQ227305
WdeSpec2	FR714935
WdfBacte	GU253338
HbcArc34	HM159601
WdgSpeci	GU125653
WdgRosea	EU878006
WdhAidin	AY321436
WdhKushn	AY321434
WdhSpeci	JX402080
WdiSpeci	HQ197982
WdiSpec2	HQ197983
WdiRuber	CP000159
UopAmurs	AF539697
UopXinji	DQ515964
WdjAlbus	EF177692
WdjAlkal	AF275710
WdjCarni	FJ182049
WdjHalit	HE578181
WdjHalod	DQ989633
WdjHispa	AY028927
WdjIrane	DQ767692
WdjJeotg	DQ471329
WdjKunmi	DQ837380
WdjLuteu	DQ352839
WdjSpeci	FJ436724
WdjRoseu	X94559
WdjSalsi	DQ333949
WdjSpec2	FR669114
WdjSiame	AB258358
WdkHalop	AJ427626
WdkPerit	KC005304
WdkSalar	AM229316
WdkSociu	DQ979342
UcqBact3	FJ265707
WdlCaten	DQ640642
WdlSpeci	JF340052
WdlSpec2	GQ866112
WdlSpec3	HG008896
WdlTerra	EU135614
WdlXinji	EF520007
WdmChung	AY553295
WdmSpeci	HQ340609
NonAmami	AB517714
HbcArc39	JQ237118
WdnDokdo	EF988634
WdnSpec3	JN020587
WdnHydro	EU740416
WdnSpec2	AB735546
WdnSpeci	HM137558
WdnShaba	AJ421425
WhaSpe30	CP006939
WcySpec5	KJ195687
WdoAreni	AY040619
WdoPacif	DQ224161
WdoTropi	AY040617
VgoBac15	KJ206288
WdpCosti	AJ640132
WdpCost2	X74699
WdpCost3	AF057016
WdpProte	DQ092443
WdpSharm	AM279734
WdpSiame	AB285018
WdqMucos	AY527274
UuxSpec2	KF356414
WdrEuzeb	AM292417
WdsLonga	EU426570
NonBact6	EU581836
WenSpeci	HQ433437
WdtBongo	AF029227
WdtEnter	AF008580
WdtEnte2	EU014688
WduPhage	AE006468
WdtEnte3	EU014684
WdtEnte4	EU014680
WdtEnte5	EU014685
WdtSubte	AY373829
WdvHalop	EU581835
WdvKocur	AM492160
WdwEryth	AF273037
WdxSibir	Y10678
WdyAmylo	HQ540311
WdzLimno	AY902680
WeaAntar	EF211071
WeaInuli	X79451
WeaKeddi	X79450
WeaMarin	AJ783958
WeaSSoli	EF547937
WeaSuare	X79452
WebMaxim	X76650
WebVentr	X76649
WedInopi	D89332
WedWiggs	AY278626
WeeAquat	DQ417336
WeeTherm	AY152824
WefBacte	HQ172900
WegPalud	AM162407
WehLuteo	AB362159
WeiSucci	Y09434
WejMarin	EU503139
WekTermi	CP001739
WelHydro	L11305
WelSaale	AJ404680
WemSelen	AF432145
VhxNanha	FJ232451
WenAlbus	DQ989634
WenHalop	AM905297
WeoFurfu	AB255369
NonGinse	EF067860
WepSpeci	JN674641
WepSalmo	EF407879
WeqSpec4	KM576847
WeqLuteu	AB206957
NonLuteu	AB695376
WerQiaoh	EU878003
WesFlava	AB255370
WetAerop	GQ421847
WetKoree	AB267478
WeuRotun	AY608918
WeuRugos	AY608920
WevPepto	AF138735
WewShrif	AF310247
WtiBacte	JN107635
WexArtem	GQ422716
WexBovis	EF139191
WexDiana	AF287801
WexFlueg	AF287803
WexInfel	AF287802
WexLipol	AF001901
WexNoxia	AF287799
WexRumin	AB003379
WexRumi2	M62702
WexSputi	AF287793
UjaBac48	HE797791
WscBacte	JF824809
WeySaema	EU221274
UgvBac26	KF876013
WezSalmo	AB455532
WezSpeci	AB915398
WfaChung	HM068886
WfaMarin	AY382898
WfaSpeci	EU603762
WfbFlexi	GU269546
WfcEntom	AJ233427
WfcFicar	AJ233428
WfcFonti	AJ233429
WfcGrime	AJ233430
WfcLique	AJ306725
WfcMarce	AJ233431
WfcMarc2	AB061685
WfcSp303	KJ739884
WfcNemat	EU036987
WfcOdori	AJ233432
WfcPlymu	AJ233433
WfcProte	AJ233434
WfcProt2	AJ233435
WfcRubid	AB004751
WfcSymbi	GU394001
WfcUreil	AJ854062
WfcSp302	KJ739885
WfdAzabu	AB210824
WfeAbyss	AB201475
WfeSpec6	JF751044
WfeAlgae	AF005249
WfeAlgid	AB205570
WfeAmazo	AF005248
WfeAquim	AY485225
WfeSpeci	GU564402
WfeAtlan	AY579752
WfeBalti	AJ000214
WfeSpec2	EU143361
WfeBenth	X82131
WfeCanad	AY579749
WfeChili	FM210033
WfeColwe	AY653177
WffBacte	FJ041083
WfeDecol	AJ609571
WfeDenit	AJ311964
WfeSpec3	GQ245918
WfeDongh	AY326275
WfeFidel	AF420312
WfeFodin	FM203122
WfeFrigi	U85903
WfeGaetb	AY190533
WfeGelid	U85907
WfeGlaci	AB205571
WfeHafni	AB205566
WfeHalif	AY579751
WfeHalio	EF178282
WfeHaned	X82132
WfeSpec4	HM016084
WfeIrcin	DQ180743
WfeJapon	AF145921
WfeKaire	AB094598
WfeLitor	JQ824139
WfeLivin	AJ300834
WfeLoihi	DQ286387
WfeMarin	EU290154
WfeMari2	AB081757
WfeMaris	AY485224
WfeMorhu	AB205576
WfeOlley	AF295592
WfeOneid	AF005251
WfePacif	AF500075
WfePeale	CP000851
WfePiezo	AJ551090
WfePneum	AB204519
WfeProfu	FR733713
WfePsych	AJ551089
WfePutre	X81623
WfeSaira	AB081762
WfeSchle	AB081760
WfeSedi2	CP000821
WfeSpec5	GU944672
WfeSpong	DQ167234
WfeSurug	AB094597
WfeUpene	GQ260190
WfeVesic	AM980877
WfeViola	D21225
WfeWaksm	AY170366
WfeWoody	CP000961
WfeXiame	FJ589031
WfgDysen	X96966
WfgFlexn	X96963
WfgSonne	FR870445
WfhKribb	AB049939
WfiSpec2	KC169813
WfiHalio	KC196071
WfiSpeci	FJ976449
WfiMarin	AY962292
EscBlatt	FJ267520
WfjBacte	FJ267523
WfkSpeci	GQ241319
WfkSpec2	FM177879
WfkGranu	AB187585
WfkKumme	EF070131
WfkYamba	AB285481
WfkZoogl	AB238789
UycSpeci	FR681897
WflSatel	AF399956
NonSpe31	KF023518
NonZeaxa	HM179539
UqhZuri3	DQ273681
WfmLenta	AY557615
WfmMangr	HE573746
WcnLacus	U77644
WcnPomer	AF098491
WfnAmylo	AB326111
WfnIriom	AB326110
WfnTerra	AB194302
WfoSpec4	KJ742851
WfoAgari	EF617350
WfoAreni	GQ872422
WfoSpec3	KJ569530
WfoSpec2	AB894237
WfpNegev	U68460
WfqMuell	AF328147
WfrSLimi	DQ372987
WfrMetam	Y18618
WfrPsych	AF078755
WfsAcidi	AM850678
WftPlS26	FN391026
VscSpec5	KC404830
WfuQingh	DQ168584
O46SCSWE	HQ686140
UgvBac17	JQ352762
UxtSp658	JN609388
UhpAlbid	AB248533
WfvAtroc	X80746
UhpEchig	AB248531
WfvFlava	EU370704
WfvSpec5	KC964537
WfvSpec3	KF876688
WfvSpeci	HQ605707
WfvSpec4	KC841860
WfwBacte	EU438912
XqvSpeci	KC865731
WfxAquae	FJ177421
WfyAerol	DQ672568
WfyParoo	X90760
WfySpeci	HQ315828
WfyXinji	EU586202
WfzPinif	Z35435
WgaIntes	EU377663
WgbExigu	AF101240
WgbFaeci	AJ608686
WgbHelio	AF101241
WgbIsofl	EU826403
WgbPirif	AB490806
WgcNiiga	AB243007
WgdPropi	AF126282
WgeSangu	AJ344093
WgfChine	DQ219355
WgfSpec2	KF482756
WgfGloss	AB289439
NonSAlvi	JQ746651
UgvBac11	HM475133
WggPalli	M99060
XulSpec2	JX444565
WghSacch	AY353956
WgiSilve	AJ006086
WgjSpeci	EU303271
WgjFlava	EF154515
WgjSSoli	EF067861
WgjSpec3	KF112046
WgjVarii	AJ555478
WgkSpeci	EU332825
WgkPauli	AY039806
WgkSpec3	KF459924
WgkSSoli	AB245334
WgkSpec4	KF551107
WglCanad	AB078046
WglKoree	EU787448
WgmMoore	AB031056
WgnBuane	FJ713810
WgoCellu	EU240497
WsqBacte	HF570029
WgpAlbum	EU499344
WgpCinna	X89939
WgpFlavi	EU499338
WgpKrabi	HM037365
WgpMelle	AB208714
WgpRubeu	AB208718
WgpSpec2	AB842299
WgpSpeci	HM043727
WgpVirid	X89953
WgqTherm	AJ420142
WgrCocco	CP002659
WgrGlobu	AF357916
WhaSpe22	AB598280
WgrPleom	AF357917
WgsHippe	GU591795
WgsMonta	EU636006
WgsNatan	FR749902
WgsNata2	FJ871054
UxuSpeci	FN908502
UxuAnhui	EU364817
UxuSpe10	KC193325
UxuBambu	GQ339910
UxuSpec9	JX046042
UxuMulti	AY787820
UxuSpe11	KC843944
UxuSpec7	FJ868219
UxuCompo	AB244764
UxuDaeje	AB249372
UxuDeter	JN015213
UxuFaeci	AJ438176
UxuSpe12	GU138378
UxuSpe53	KF318647
UxuSpec6	FJ859899
UxuKitah	AB361248
UxuSpec8	GU358699
UxuSpec2	FN908501
UxuMult2	AB100738
UxuComp2	JF731241
UxuPakis	AB610802
UxuSp111	KJ150598
UxuSpec5	FJ156081
UxuShaye	FJ816788
UxuSiyan	EU046272
UxuSpiri	EF090267
UxuThalp	AJ438177
UxuSpec4	AB563783
UxuSpec3	GQ988781
UxuSp112	KF735812
WgtAbiko	AB021416
WgtAmien	AB047364
WgtAroma	AM181012
WgtSpe11	JN695620
WgtSpec8	JN591315
WgtChinh	EF190507
WgtChlor	X87161
WgtChung	AF159257
WgtCloac	AB040739
WgtSpe12	JQ046313
WgtSpe10	JN646865
WgtFania	FJ373058
WgtSpec7	HQ667767
WgtFranc	AY519130
WgtFulig	DQ092757
WgtHerbi	AB022428
WgtIndic	AY519129
WgtJapon	AF039168
WgtSpeci	HM748834
WgtLacto	EU675846
WgtSpec9	JN591313
WgtSpec2	EF534725
WgtSpe13	KF437546
WgtSOlei	AM489507
WgtSpec3	EU095328
WgtSpec4	EU781657
WgtRhizo	EF465534
WgtYanoi	EU009209
WguSuber	D13737
WguSp106	FJ796422
WgtSuffl	JQ060960
WgtUmmar	EF207155
WguSpeci	AM998824
WgtSpec5	FJ177535
WgtSpec6	FJ686047
WgtSpe14	KF437579
WgtXenop	X94098
WgtYano2	D13728
WtpAstax	JX235675
WtpSpeci	JX393854
WgvSpeci	EU564841
WtpSpec2	JX235672
WguAbaci	AJ575817
WguAdhae	D13722
WguAerol	AJ429240
WguSpe23	KC735148
WguAestu	EF660755
WguSpec2	GQ161989
WguAquat	AF131295
WguAsacc	Y09639
WguAstax	AB277583
WguAuran	AJ429236
WguSpec3	AB033947
WguCanad	HE974351
WguChang	EU682685
WguSpe16	HQ439186
WguSpe22	JQ772481
WguDesic	AJ871435
WguDokdo	DQ178975
WguEchin	AB021370
WguSpec4	HM629444
WguFaeni	AJ429239
WguFenni	AJ009706
WguSpec5	HM193517
WguSp458	KF551181
WguSp318	JQ608327
NonSpeci	AB245347
WguGinse	HM204925
WguSpec6	GQ253122
WguSpe28	JQ608326
WguHaloa	X94101
WguSpec7	FJ194436
WguSpec8	EF530202
WguSpe18	HQ449390
WguInsul	EF363714
WguJapon	AB428568
WguJasps	AB264131
WguJejue	HQ224549
WguSpec9	EU707561
WguKaist	AY769083
WguKoree	AF131296
WguSp694	KC252615
WguKyung	JN196137
WguSpe15	HM159118
UmyLeidy	AJ227812
WguSMali	Y09638
WguMelon	AB055863
WguMollu	AB248285
WguMucos	AM229669
WguSpe21	KC735149
WguSpe29	FJ434127
WguOligo	AB018439
WguSpe10	EU707560
WguPanni	AJ575818
WguParap	D13724
WguPauci	U37337
WguPhyll	AY453855
WguPitui	AJ243751
WguSpe11	EF467848
WguPruni	Y09637
WguPseud	AM412238
WguRosei	D84520
WguSpe12	FJ834325
WguSangu	D84529
WguSanxa	DQ789172
NonTerra	AB258386
WguSSoli	AB166883
WguSpe17	JN591314
WguTruep	X97776
UjxUrsin	AB024289
WguWitti	AB021492
WguSpe13	FJ754464
WguYabuu	AB071955
WguSpe20	JX566547
WguYunna	AY894691
WguSpe14	Z73631
WgwBaekr	AY608604
WgwSpeci	GQ131578
WgwChile	AF367204
WgwSpec6	HG008904
WgwGinse	AB245343
WgwGranu	AY563034
WgwSpec3	EF494193
WgwItali	HE648058
WgwMacro	D13723
WgwPanac	AB245353
WgwPana2	EU075217
WgwSSoli	FJ599671
WgwTaejo	AF131297
WgwTerra	D13727
WgwSpec2	EF424391
WgwWitfl	AJ416410
YvzSpeci	KJ452169
WgwFlavi	AY554010
WgwLitor	DQ781321
WgwMarin	DQ781320
YvzSpec2	AB936074
UqeBact3	JN381068
WgwSpec4	HQ436492
WgwSpec5	HQ436493
WgvMicro	AB084247
WgvSSoli	DQ087403
WgvSpec2	FJ442859
WgvXenop	AY950663
VkmSpeci	GU112453
ZlySalin	CP005963
WgxYaman	D63912
WgyAlbid	D85498
WgyRubra	AF163123
WgzVolut	GU585672
WgzWinog	AY845251
WhaAfric	X93928
WhaAlkal	X93927
WhaAmeri	AF373921
WhaAsiat	X93926
WhaAuran	FR749896
WhaBajac	AJ698859
WhaCello	EU448140
WhaDissi	AY995150
WhaHalop	M88722
WhaIsova	FR749931
WhaLitor	FR733665
WhaSpeci	AY337318
WhaSpe21	AB598279
WhaSmara	U80597
WhaSpec2	HE806187
WhaTherm	FR749903
WhbAlleg	AY189125
WhbSApis	GU993267
WhbCanth	DQ861914
WhbChine	AY189126
WhbChrys	AY189127
WhbCitri	X63781
WhbClark	FR733690
WhbCorru	AY189128
WhbCulic	AY189129
WhbDiabr	FR733691
WhbDimin	AY189130
WhbErioc	DQ917753
WhbFlori	AY189131
WhbGladi	M24475
WhbHelic	AY189132
WhbInsol	AY189133
WhbIxode	GU585671
WhbKunke	GU562447
WhbLampy	AY189134
WhbLepti	AY189305
WhbLineo	DQ860100
WhbLitor	AY189306
WhbMelli	AY325304
WhbMonob	GU585673
WhbMonta	AY189307
WhbPenae	AY771927
WhbPhoen	AY772395
WhbPlaty	GU993266
WhbPouls	M24483
WhbSabau	AY189308
WhbSyrph	AY189309
WhbTaban	FR733693
WhbTaiwa	HM037992
WhbTuron	AY189310
WhbVeloc	AY189311
WsyBacte	GQ342559
WhcLingu	AM000023
WhcLuteu	EF451726
WhcSpe10	KJ155688
WhcPanac	EU370956
WhcRigui	EF507900
WhcSpits	EF451725
WhdMarin	AM117932
WhdTropi	EF988653
UgvBac12	FJ348473
YlpSpec2	JX501249
WrzFlava	AB742039
WheNorve	AM117931
UgvBa138	AB920327
WhfMesop	AY682207
WhgAceti	AF358114
WhhBrevi	AB006164
WhhPolym	AB025317
WhiTermi	Z49863
WhjOlear	AF116854
WhkMyxoc	AJ310654
XhkSpec2	KJ477328
WhlInuli	AB101595
WhlKofue	AB374517
WhlLaevo	D16270
WhlNakay	AJ634663
WhlNaka2	AJ698860
WhlPutid	AB374522
WhlSpec8	AB911245
WhlSpec7	AB911246
WhlTerra	AJ634662
WhlVinea	EF581819
WhmTherm	FJ169187
WhnAcido	AJ279798
WhnAeriv	AJ506191
WhnMalon	AJ279799
WhnOvata	AJ279800
WhnPauci	FR749939
WhnRhiza	AM158322
WhnSilva	Y09976
WhnSphae	AJ279801
UpaSpeci	EU567322
WhoAquim	AF202056
WhoConta	FN298444
WhoGlobi	X68415
WhoKoree	DQ073393
WhoLuteo	AB473560
WhoNewyo	GU994085
WhoPaste	HQ676600
WhoPsych	D16277
WhoSarom	AB243859
WhoSpe29	KF258678
WhoSSoli	DQ073394
WhoUreae	AF202057
WhpHydro	Y14845
WhpSyntr	AB076610
WhqAlbif	DQ985165
WhqNassa	AY650268
WhrPacif	EU581829
WhrSedim	EU099873
WhsAgnet	HM484980
WhsAu148	FR821777
WhsArlet	AB009933
WhsAureu	D83355
WhsAure2	L36472
WhsAuric	D83358
WhsCapit	L37599
WhsCapi2	AB009937
WhsCapra	AB009935
WhsCarno	AB009934
WhsCarn2	AB233329
WhsChrom	D83360
WhsCohni	D83361
WhsCohn2	AB009936
WhsCondi	Y15750
WhsDelph	AB009938
WhsDevri	FJ389206
WhsEpide	D83363
WhsEquor	AB009939
WhsEquo2	AF527483
WhsFelis	D83364
WhsFleur	AB233330
WhsGalli	D83366
WhsHaemo	X66100
WhsHomin	X66101
WhsHomi2	AB233326
WhsHyicu	D83368
WhsInter	D83369
WhsKloos	AB009940
WhsLentu	D83370
WhsLugdu	AB009941
WhsSpeci	X84731
WhsMassi	EU707796
WhsMicro	EU888120
WhsMusca	FR733703
WhsNepal	AJ517414
WhsPaste	AB009944
WhsPetr6	AY953148
WhsJette	JN092118
WhsPetra	JX139845
WhsPette	AF322002
WhsPisci	Y15754
WhsPseud	AJ780976
WhsRostr	FM242137
WhsSacch	L37602
WhsSapro	AB233327
WhsSapr2	AP008934
WhsSchle	AB009945
WhsSchl2	S83568
WhsSciur	AB233331
WhsSciu2	AB233332
WhsSciu3	AJ421446
WhsSimia	AY727530
WhsSimul	D83373
WhsSpec2	GQ222244
WhsSucci	AJ320272
WhsSucc2	AF004220
WhsVitul	AB009946
WhsWarne	L37603
WhsXylos	D83374
StaHelle	AJ012645
StaMari3	X99560
WhtIndic	EU726271
WhtStell	D88525
WhtSpeci	FR828537
WhuKoree	AB166877
WhuNovel	D32247
WhvHumos	AJ535710
WhvVacuo	AJ535711
VyrAcida	AF273080
VyrChela	EU573216
VyrDaeje	GQ241320
VyrGinse	DQ109037
VyrSHumi	AM403587
VyrKoree	AB166885
VyrMalt3	AB294553
VyrNitri	AJ012229
VyrPavan	FJ748683
VyrRhizo	AJ293463
VyrTerra	AM403589
WhwAceti	EF212897
VblPro43	AB174844
WhxDenit	EF605262
WhyDenit	AJ306683
SteHydro	Y07784
WhzAuran	DQ768127
WhzErect	AJ970180
WhzHybri	DQ768129
NonLongu	HM120209
WiaAlbus	AF074415
WiaAnmyo	DQ904546
WiaCarbo	AF074412
WiaSpec2	JX484798
WiaSpeci	KC111778
WiaJiang	AB249948
WiaMelan	DQ994689
WiaNeutr	AB249949
WiaOryza	DQ208700
WiaRugos	DQ904547
WibHindu	D85497
WibTeneb	AB184722
WicSpec3	JQ087389
WicMonil	CP001779
WidAgala	AB023574
WidAlact	AF201899
WidAngin	AF104678
WidAngi2	JN787193
WidAustr	AY485604
WidCabal	EF364098
WidSp200	KF999657
WidCanis	AB002483
WidCasto	AJ606047
WidConst	AF104676
WidCons2	AY309095
WidCons3	JN787160
WidCrice	AJ420198
WidCrist	AY188347
WidSpec8	HG793791
WidDanie	GQ456229
WidDenta	AB469560
WidDent2	AB668378
WidDenti	AB259061
WidSpec6	HG315101
WidDevri	AJ564067
WidDidel	AF176103
WidDowne	AY188350
WidDysga	AB002485
WidDysg2	DQ232540
WidEnter	AJ409287
WidSEqui	DQ303186
WidSEqu2	AJ605748
WidSEqu3	AB002516
WidEquin	AJ301607
WidFerus	AY058218
WidGalli	AJ307888
WidGallo	X94337
WidGall2	Z94012
WidGall3	DQ232528
WidGordo	AF003931
WidHalic	AJ606046
WidHenry	EF364097
WidHongk	HQ335006
WidHyoin	AF201898
WidSpeci	Y07601
WidIctal	DQ462421
WidLutet	AF429763
WidInfan	AF177729
WidInfa2	AY485603
WidIniae	AF335572
WidInter	AF104671
WidLacta	GU045364
WidSp139	AB828326
WidLutec	AJ297215
WidMacac	AY188351
WidMarim	AJ634751
WidMassi	AY769997
WidMerio	AM396401
WidMinor	AY232832
WidMitis	AF003929
WidSpec9	KF999654
WidMutan	AY188348
WidOligo	AY099095
WidOrali	AY485602
WidSp142	AB827327
WidOrisa	AB668377
WidOrisr	AF124350
WidOrisu	AB182324
WidSOvis	Y17358
WidParas	AF003933
WidSp199	AB936273
WidParau	AY584477
WidPeror	AB008314
WidPhoca	AJ621053
WidPlure	AM774228
WidPneum	AF003930
WidPorci	AM941160
WidPorc2	AB002523
WidSpec2	FN643224
WidPseud	AY612844
WidPseu2	DQ303209
WidPyoge	AB002521
WidRatti	AJ420201
WidSpe10	KF999655
WidRubne	JX861483
WidSpec3	FN813250
WidSaliv	AY188352
WidSali2	AY188354
WidSp144	AB828327
WidSangu	AF003928
WidSinen	AF432856
WidSobri	AY188349
WidSSuis	AF009477
WidSp201	KF999656
WidThora	Y09007
WidTigur	JN004270
WidTrogl	AB679299
WidSpec5	JF414111
WidUberi	AB023573
WidSpec4	AJ131965
WidUrsor	AB501126
WidVesti	AY188353
VbxSpeci	FJ746578
WieSAlba	AF462347
WieSpe17	HQ918204
WieSpeci	EU442551
VonArabi	EF095149
WieSpec2	EU442553
WieHalop	EF423989
WieSpec3	KC768774
WieSalin	AF178988
WieSpec4	KC768773
VfyAbiet	AB744663
VfyEhime	AY999834
VfyAbura	AY999886
VfySpe48	HQ585121
VfyAchro	AB184109
VfyAchr2	AY999846
VfyAcidi	D63865
VfyAcule	AB184624
VfyPurpu	AB184847
VfyAfric	AY208912
VfyAidin	HQ286045
VfyAlano	AB184442
VfyAlbad	AY999757
VfyAlbia	AY999901
VfyAlbid	AB249953
VfyAlbi2	AB184255
VfyAlb20	KC771426
VfyAlbif	AJ391812
VfyAlbof	AB045880
VfyAlbo2	EF178699
VfySpeci	AY177662
VfyAlbol	AB184425
VfyAlbon	AY845349
VfyAlbos	AY999753
VfyAuran	AJ781327
VfyAlbo3	AB184638
VfyAlbul	AB024440
VfyAlbus	AJ621602
VfyAlder	EU170123
VfyS3822	HG934299
VfyAlbu3	AB184771
VfySAlni	DQ460470
VfyAlthi	AY999808
VfyAmaku	AY999781
VfyAmbof	AB184182
VfyS3818	GQ906975
VfyAnand	AB184402
VfyAngus	DQ442509
VfyAntho	AB184631
VfyAntib	AY999776
VfyAntim	AB184185
VfyAnula	DQ026637
VfyAomie	AB522686
VfySpe51	EU792889
VfyArdus	AB184864
VfyArena	AJ399485
VfyArmen	AB018092
VfyArtem	EU200685
VfyAscom	EU170121
VfyAsiat	AB249947
VfyAster	AB184706
VfySpe38	HE577171
VfyAtrat	DQ026638
VfyAtrir	EU812169
VfyAtroo	AJ781320
VfyAtrov	DQ026672
VfyAura2	AJ781383
VfyAura3	AB184188
VfyAurat	AJ391816
VfyAureo	AY999861
VfyAure2	AY207608
VfyAure3	AB184710
VfyAure4	AY999774
VfyAureu	AY094368
VfyAvell	AB184413
VfyAverm	BA000030
VfyAvice	EU399234
VfyAvidi	AB184395
VfyAxine	EU683612
VfyAzure	EF178674
VfyBacil	AB184439
VfyBadiu	AY999783
VfyBalie	AB441718
VfyBambe	AB184869
VfyBangl	AY750056
VfySpe49	JQ862602
VfyBeiji	AF385681
VfyCoeru	AB184849
VfyBikin	X79851
VfyBlast	AY999802
VfyBluen	AB184421
VfyBobil	AB184328
VfyBottr	AB184262
VfyBrasi	AB249981
VfySpec2	FR692104
VfySpe39	HE591384
VfyBungo	AB184696
VfyS3160	KF793919
VfyCacao	DQ026644
VfyCaca2	AB184115
VfyCaele	X80824
VfySpec3	GQ329712
VfyCaeru	EF178675
VfyS3820	KJ361473
VfyCalvu	AB184329
VfyCanar	AB184396
VfyS3122	JN560154
VfyCandi	DQ026663
VfyCangk	AJ391831
VfyCanif	AB184640
VfyCanus	AY999775
VfyCapil	AB184577
VfyCapoa	AB045877
VfyCarpa	DQ442494
VfyCarpi	AB184574
VfyCaste	AY508511
VfyCaten	AJ621613
VfyCavou	DQ445791
VfyCello	AY999742
VfyCellu	AB184476
VfyCell2	DQ442495
VfyChart	AB184839
VfySpec4	AY295791
VfyCheon	AY822606
VfySpe33	AB562507
VfyChili	JN050256
VfySpe35	FR692094
VfyChres	AJ621609
VfyChrom	AB184194
VfyChrys	AY999787
VfyAnul2	AB184120
VfyChry2	AB184645
VfyS3498	AB738400
VfyCine2	AB184646
VfyCine3	AY999771
VfyCine4	AY999758
VfyCine5	AB184648
VfyCine6	AB184072
VfyCine7	AB184507
VfyCinna	AB184266
VfyCinn2	AB184707
VfyCinn3	AB184850
VfyCirra	AY999794
VfyCisca	AB184208
VfyClavi	DQ026670
VfyClavu	AY999718
VfyCoace	AB500703
VfySpec5	FR692107
VfyCoele	AF503496
VfyCoeli	AB184650
VfyCoer2	DQ026668
VfyCoer3	AB184651
VfyCoer4	AY999719
VfyCoer5	AY999720
VfyColli	AB184123
VfyColom	DQ026646
VfyCorch	AB184267
VfyCosta	AB249939
VfyCreme	AY999744
VfyCryst	AB184652
VfyCoer6	AB184841
VfyCuspi	AB184090
VfyCyane	AB184860
VfyCyan2	AF346475
VfyCyano	AB184882
VfyDaghe	DQ442497
VfyDalie	AY785161
VfyDecca	EF219459
VfyDecoy	EU170127
VfyDemai	DQ334782
VfyDeser	HE577172
VfyDiast	DQ026631
VfyDias2	AB184785
VfyDias3	D63867
VfyDjaka	AB184657
VfyDrozd	AB249957
VfyDurha	AY999785
VfyDurmi	DQ067287
VfyEchin	AJ399465
VfyEdere	AY999824
VfyEmeie	DQ462649
VfySpe37	GU367154
VfyEndus	AY999911
VfyEniss	AB249930
VfySpe41	HE573871
VfyEryth	AJ781328
VfyEuroc	AY999790
VfyEurop	AY207598
VfyEuryt	D63870
VfyExfol	AB184324
VfySpec6	GU356598
VfyFerra	AY262826
VfyFilam	AB184130
VfySpe34	DQ408297
VfyFilip	AB184198
VfyFimbr	AY999844
VfyFinla	AY999788
VfyFlave	AB184764
VfyFlav2	DQ026643
VfyFlavi	AB184270
VfyFlavo	AB184359
VfyFlav3	AJ494864
VfyFlav4	AY999915
VfyFlav5	EF178691
VfyFlav6	DQ026635
VfyFlav7	AB184842
VfyFlocc	AB184272
VfyFradi	DQ026630
VfyFragi	AY999917
VfySpe60	KF040416
VfyFulvi	AB184787
VfyFulvo	AB184711
VfyFuman	AB184273
VfyFumig	DQ442499
VfyGalbu	X79852
VfyGalil	AB045878
VfyGanci	AB184660
VfyGardn	AB184754
VfyGelat	DQ026636
VfyGelda	DQ334781
VfyGeysi	DQ442501
VfyGhana	AY999851
VfyGibso	AB184663
VfyGlauc	AB184843
VfyGlau2	AB249964
VfyGlau3	AB184664
VfyGlau4	AB184665
VfyGlobi	EF178686
VfyGlobo	AJ781330
VfyGlome	AB249917
VfyGlom2	AB249983
VfySpe43	HQ585117
VfyGobit	AB184666
VfyGoshi	EF178693
VfyGouge	AB184742
VfyGrami	AJ781333
VfySpec7	HM748598
VfyS3816	HQ267984
UncStrep	HQ268006
VfySpe59	HQ267975
VfyGris2	AJ391818
VfyGris3	AB184676
VfyGris4	X99943
VfySpec8	AJ399491
VfyGris5	AJ781322
VfyGris6	AB184206
VfyGris7	AJ781321
VfyGris8	AB184275
VfyGris9	AB184768
VfyGri10	AY999751
VfyGri11	AB184137
VfyGri12	AY999894
VfyGri13	AB184139
VfyGri14	AB184209
VfyGri15	AJ781339
VfyGri16	AB184419
VfyGri17	AB184140
VfyGri18	AY999807
VfyGri19	AY207604
VfyGuand	AY876942
VfyGulba	DQ317411
VfyHaina	AM398645
VfyHalic	AB473556
VfyHalop	JQ819259
VfyHalst	EF178695
